cntr_01,dist_x,pang_x,source_01,ra_01,dec_01,ra_1,dec_1,sigra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,nb,na,cc_flags,ph_qual,qual_frame,mjd,allwise_cntr,w1mpro_allwise,w1sigmpro_allwise,w2mpro_allwise,w2sigmpro_allwise,w3mpro_allwise,w3sigmpro_allwise,w4mpro_allwise,w4sigmpro_allwise,tmass_key,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass,RA_2,Dec_2,GLON,GLAT,Period,Distance,e_Dis,A_Ks,e_ext,Type,Jmag,Hmag,Ksmag,W1mag,W2mag,3.6mag,4.5mag,5.8mag,8.0mag,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,RV,e_RV,v_z,e_v_z,H-W2,TC_rowSubsetFlags,GroupID,GroupSize,Separation
9,0.32185,-63.135159,S0009,112.8501405,-20.7748029,112.8500552,-20.7747625,0.0339,0.0325,-0.0152,10.163,0.016,68.7,2.545,10.647,0.02,55.3,155.5,1,0,0H00,AA,10,57482.95747391,1130021301351046993,10.271,0.022,10.254,0.02,10.119,0.053,8.926,,975574089,11.253,0.0256,10.659,0.0239,10.441,0.0193,112.8501405,-20.7748029,235.8676282,-0.9954235,12.55288,18.039,0.137,0.139,0.007,0,11.253,10.659,10.441,10.271,10.254,9.84,9.903,9999.0,9999.0,0.1105,0.0195,-0.992,0.024,1.894,0.028,0.0,0.0,0.0,0.0,0.40500000000000114,0,9,206,0.0
9,1.02607,-22.77352,S0009,112.8501405,-20.7748029,112.8500225,-20.7745401,0.0259,0.027,-0.0079,9.373,0.013,81.9,136.8,10.254,0.017,64.4,20.17,1,0,0000,AA,10,57122.95013832,1130021301351046993,10.271,0.022,10.254,0.02,10.119,0.053,8.926,,975574089,11.253,0.0256,10.659,0.0239,10.441,0.0193,112.8501405,-20.7748029,235.8676282,-0.9954235,12.55288,18.039,0.137,0.139,0.007,0,11.253,10.659,10.441,10.271,10.254,9.84,9.903,9999.0,9999.0,0.1105,0.0195,-0.992,0.024,1.894,0.028,0.0,0.0,0.0,0.0,0.40500000000000114,0,9,206,0.0
9,1.21291,132.541707,S0009,112.8501405,-20.7748029,112.850406,-20.7750307,0.0265,0.025,-0.0089,10.194,0.018,60.8,37.77,7.322,0.011,96.4,304.5,1,0,0h00,AA,10,58048.47745247,1130021301351046993,10.271,0.022,10.254,0.02,10.119,0.053,8.926,,975574089,11.253,0.0256,10.659,0.0239,10.441,0.0193,112.8501405,-20.7748029,235.8676282,-0.9954235,12.55288,18.039,0.137,0.139,0.007,0,11.253,10.659,10.441,10.271,10.254,9.84,9.903,9999.0,9999.0,0.1105,0.0195,-0.992,0.024,1.894,0.028,0.0,0.0,0.0,0.0,0.40500000000000114,0,9,206,0.0
9,1.38449,-135.947735,S0009,112.8501405,-20.7748029,112.8498545,-20.7750793,0.0263,0.0248,0.0097,10.391,0.02,53.2,35.26,9.062,0.011,97.4,241.5,1,0,0000,AA,10,58049.45935562,1130021301351046993,10.271,0.022,10.254,0.02,10.119,0.053,8.926,,975574089,11.253,0.0256,10.659,0.0239,10.441,0.0193,112.8501405,-20.7748029,235.8676282,-0.9954235,12.55288,18.039,0.137,0.139,0.007,0,11.253,10.659,10.441,10.271,10.254,9.84,9.903,9999.0,9999.0,0.1105,0.0195,-0.992,0.024,1.894,0.028,0.0,0.0,0.0,0.0,0.40500000000000114,0,9,206,0.0
10,0.00412,38.140707,S0010,297.9135564,27.9442427,297.9135572,27.9442436,0.0271,0.0249,-0.0045,9.396,0.015,71.2,6.254,9.382,0.014,76.3,7.798,1,0,0000,AA,5,56957.86044617,2974127201351052626,9.369,0.023,9.346,0.021,9.32,0.047,8.561,,207655101,10.843,0.0205,9.975,0.0176,9.649,0.0189,297.9135564,27.9442427,64.3787256,0.54285,7.30302,8.264,0.084,0.335,0.051,0,10.843,9.975,9.649,9.369,9.346,9.508,9.466,9.416,9.355,-0.0089,0.048,-2.775,0.076,-4.927,0.073,0.0,0.0,1.87,2.94,0.6289999999999996,0,10,239,0.0
10,0.006371,93.239442,S0010,297.9135564,27.9442427,297.9135584,27.9442426,0.0295,0.0286,-0.0029,9.365,0.016,67.0,24.18,9.377,0.015,70.2,9.118,1,0,g000,AA,5,58235.52871836,2974127201351052626,9.369,0.023,9.346,0.021,9.32,0.047,8.561,,207655101,10.843,0.0205,9.975,0.0176,9.649,0.0189,297.9135564,27.9442427,64.3787256,0.54285,7.30302,8.264,0.084,0.335,0.051,0,10.843,9.975,9.649,9.369,9.346,9.508,9.466,9.416,9.355,-0.0089,0.048,-2.775,0.076,-4.927,0.073,0.0,0.0,1.87,2.94,0.6289999999999996,0,10,239,0.0
10,0.008269,-90.0,S0010,297.9135564,27.9442427,297.9135538,27.9442427,0.0293,0.0247,0.0077,9.386,0.016,69.1,11.85,9.366,0.014,77.3,12.3,1,0,g000,AA,5,57140.63984579,2974127201351052626,9.369,0.023,9.346,0.021,9.32,0.047,8.561,,207655101,10.843,0.0205,9.975,0.0176,9.649,0.0189,297.9135564,27.9442427,64.3787256,0.54285,7.30302,8.264,0.084,0.335,0.051,0,10.843,9.975,9.649,9.369,9.346,9.508,9.466,9.416,9.355,-0.0089,0.048,-2.775,0.076,-4.927,0.073,0.0,0.0,1.87,2.94,0.6289999999999996,0,10,239,0.0
10,0.011757,152.622278,S0010,297.9135564,27.9442427,297.9135581,27.9442398,0.0296,0.0262,-0.0071,9.337,0.014,76.3,20.97,9.318,0.015,72.4,8.164,1,0,0000,AA,5,58767.23987936,2974127201351052626,9.369,0.023,9.346,0.021,9.32,0.047,8.561,,207655101,10.843,0.0205,9.975,0.0176,9.649,0.0189,297.9135564,27.9442427,64.3787256,0.54285,7.30302,8.264,0.084,0.335,0.051,0,10.843,9.975,9.649,9.369,9.346,9.508,9.466,9.416,9.355,-0.0089,0.048,-2.775,0.076,-4.927,0.073,0.0,0.0,1.87,2.94,0.6289999999999996,0,10,239,0.0
10,0.015717,-38.849935,S0010,297.9135564,27.9442427,297.9135533,27.9442461,0.0298,0.0272,-0.006,9.47,0.017,64.3,15.3,9.508,0.015,74.2,12.31,1,0,0000,AA,5,57872.28297289,2974127201351052626,9.369,0.023,9.346,0.021,9.32,0.047,8.561,,207655101,10.843,0.0205,9.975,0.0176,9.649,0.0189,297.9135564,27.9442427,64.3787256,0.54285,7.30302,8.264,0.084,0.335,0.051,0,10.843,9.975,9.649,9.369,9.346,9.508,9.466,9.416,9.355,-0.0089,0.048,-2.775,0.076,-4.927,0.073,0.0,0.0,1.87,2.94,0.6289999999999996,0,10,239,0.0
10,0.016591,-64.280082,S0010,297.9135564,27.9442427,297.9135517,27.9442447,0.0313,0.028,-0.0061,9.284,0.017,63.9,15.35,9.354,0.015,71.7,13.83,1,0,0000,AA,5,57504.8762272,2974127201351052626,9.369,0.023,9.346,0.021,9.32,0.047,8.561,,207655101,10.843,0.0205,9.975,0.0176,9.649,0.0189,297.9135564,27.9442427,64.3787256,0.54285,7.30302,8.264,0.084,0.335,0.051,0,10.843,9.975,9.649,9.369,9.346,9.508,9.466,9.416,9.355,-0.0089,0.048,-2.775,0.076,-4.927,0.073,0.0,0.0,1.87,2.94,0.6289999999999996,0,10,239,0.0
10,0.016855,89.999999,S0010,297.9135564,27.9442427,297.9135617,27.9442427,0.0274,0.0254,-0.0085,9.36,0.014,79.7,12.26,9.354,0.014,75.0,10.75,1,0,0000,AA,5,57140.11470311,2974127201351052626,9.369,0.023,9.346,0.021,9.32,0.047,8.561,,207655101,10.843,0.0205,9.975,0.0176,9.649,0.0189,297.9135564,27.9442427,64.3787256,0.54285,7.30302,8.264,0.084,0.335,0.051,0,10.843,9.975,9.649,9.369,9.346,9.508,9.466,9.416,9.355,-0.0089,0.048,-2.775,0.076,-4.927,0.073,0.0,0.0,1.87,2.94,0.6289999999999996,0,10,239,0.0
10,0.018559,-122.896746,S0010,297.9135564,27.9442427,297.9135515,27.9442399,0.0316,0.0247,-0.006,9.373,0.015,72.1,25.89,9.47,0.015,72.9,14.37,1,0,g000,AA,0,58966.68337703,2974127201351052626,9.369,0.023,9.346,0.021,9.32,0.047,8.561,,207655101,10.843,0.0205,9.975,0.0176,9.649,0.0189,297.9135564,27.9442427,64.3787256,0.54285,7.30302,8.264,0.084,0.335,0.051,0,10.843,9.975,9.649,9.369,9.346,9.508,9.466,9.416,9.355,-0.0089,0.048,-2.775,0.076,-4.927,0.073,0.0,0.0,1.87,2.94,0.6289999999999996,0,10,239,0.0
10,0.020193,-97.168794,S0010,297.9135564,27.9442427,297.9135501,27.944242,0.0303,0.0264,-0.0083,9.484,0.015,70.1,5.973,9.522,0.015,74.2,7.329,1,0,0000,AA,5,57871.82468331,2974127201351052626,9.369,0.023,9.346,0.021,9.32,0.047,8.561,,207655101,10.843,0.0205,9.975,0.0176,9.649,0.0189,297.9135564,27.9442427,64.3787256,0.54285,7.30302,8.264,0.084,0.335,0.051,0,10.843,9.975,9.649,9.369,9.346,9.508,9.466,9.416,9.355,-0.0089,0.048,-2.775,0.076,-4.927,0.073,0.0,0.0,1.87,2.94,0.6289999999999996,0,10,239,0.0
10,0.021157,152.226702,S0010,297.9135564,27.9442427,297.9135595,27.9442375,0.0302,0.0245,-0.0075,9.395,0.014,78.4,19.6,9.344,0.014,75.5,9.075,1,0,0000,AA,5,58400.21933207,2974127201351052626,9.369,0.023,9.346,0.021,9.32,0.047,8.561,,207655101,10.843,0.0205,9.975,0.0176,9.649,0.0189,297.9135564,27.9442427,64.3787256,0.54285,7.30302,8.264,0.084,0.335,0.051,0,10.843,9.975,9.649,9.369,9.346,9.508,9.466,9.416,9.355,-0.0089,0.048,-2.775,0.076,-4.927,0.073,0.0,0.0,1.87,2.94,0.6289999999999996,0,10,239,0.0
10,0.021299,-175.718553,S0010,297.9135564,27.9442427,297.9135559,27.9442368,0.0316,0.0273,-0.008,9.414,0.014,76.0,24.03,9.452,0.016,66.4,5.717,1,0,0000,AA,5,58966.9449291,2974127201351052626,9.369,0.023,9.346,0.021,9.32,0.047,8.561,,207655101,10.843,0.0205,9.975,0.0176,9.649,0.0189,297.9135564,27.9442427,64.3787256,0.54285,7.30302,8.264,0.084,0.335,0.051,0,10.843,9.975,9.649,9.369,9.346,9.508,9.466,9.416,9.355,-0.0089,0.048,-2.775,0.076,-4.927,0.073,0.0,0.0,1.87,2.94,0.6289999999999996,0,10,239,0.0
10,0.021505,-146.826591,S0010,297.9135564,27.9442427,297.9135527,27.9442377,0.0292,0.0252,-0.0025,9.438,0.015,74.3,11.78,9.409,0.016,67.9,10.48,1,0,0000,AA,5,58236.51036762,2974127201351052626,9.369,0.023,9.346,0.021,9.32,0.047,8.561,,207655101,10.843,0.0205,9.975,0.0176,9.649,0.0189,297.9135564,27.9442427,64.3787256,0.54285,7.30302,8.264,0.084,0.335,0.051,0,10.843,9.975,9.649,9.369,9.346,9.508,9.466,9.416,9.355,-0.0089,0.048,-2.775,0.076,-4.927,0.073,0.0,0.0,1.87,2.94,0.6289999999999996,0,10,239,0.0
10,0.021828,137.91685,S0010,297.9135564,27.9442427,297.913561,27.9442382,0.031,0.0283,-0.0042,9.412,0.016,67.1,7.633,9.43,0.019,57.5,9.327,1,0,g000,AA,5,58236.05233289,2974127201351052626,9.369,0.023,9.346,0.021,9.32,0.047,8.561,,207655101,10.843,0.0205,9.975,0.0176,9.649,0.0189,297.9135564,27.9442427,64.3787256,0.54285,7.30302,8.264,0.084,0.335,0.051,0,10.843,9.975,9.649,9.369,9.346,9.508,9.466,9.416,9.355,-0.0089,0.048,-2.775,0.076,-4.927,0.073,0.0,0.0,1.87,2.94,0.6289999999999996,0,10,239,0.0
10,0.024154,-3.019013,S0010,297.9135564,27.9442427,297.913556,27.9442494,0.0284,0.0269,-0.0072,9.377,0.015,71.4,10.99,9.394,0.014,77.6,5.873,1,0,0000,AA,5,57140.57413926,2974127201351052626,9.369,0.023,9.346,0.021,9.32,0.047,8.561,,207655101,10.843,0.0205,9.975,0.0176,9.649,0.0189,297.9135564,27.9442427,64.3787256,0.54285,7.30302,8.264,0.084,0.335,0.051,0,10.843,9.975,9.649,9.369,9.346,9.508,9.466,9.416,9.355,-0.0089,0.048,-2.775,0.076,-4.927,0.073,0.0,0.0,1.87,2.94,0.6289999999999996,0,10,239,0.0
10,0.024372,-8.252434,S0010,297.9135564,27.9442427,297.9135553,27.9442494,0.0298,0.0244,-0.0027,9.304,0.014,76.7,6.562,9.269,0.015,72.6,5.576,1,0,0000,AA,5,57679.06368576,2974127201351052626,9.369,0.023,9.346,0.021,9.32,0.047,8.561,,207655101,10.843,0.0205,9.975,0.0176,9.649,0.0189,297.9135564,27.9442427,64.3787256,0.54285,7.30302,8.264,0.084,0.335,0.051,0,10.843,9.975,9.649,9.369,9.346,9.508,9.466,9.416,9.355,-0.0089,0.048,-2.775,0.076,-4.927,0.073,0.0,0.0,1.87,2.94,0.6289999999999996,0,10,239,0.0
10,0.024587,-168.812588,S0010,297.9135564,27.9442427,297.9135549,27.944236,0.0289,0.0246,-0.0086,9.318,0.014,78.3,16.56,9.303,0.014,75.9,7.329,1,0,0000,AA,5,58767.69778613,2974127201351052626,9.369,0.023,9.346,0.021,9.32,0.047,8.561,,207655101,10.843,0.0205,9.975,0.0176,9.649,0.0189,297.9135564,27.9442427,64.3787256,0.54285,7.30302,8.264,0.084,0.335,0.051,0,10.843,9.975,9.649,9.369,9.346,9.508,9.466,9.416,9.355,-0.0089,0.048,-2.775,0.076,-4.927,0.073,0.0,0.0,1.87,2.94,0.6289999999999996,0,10,239,0.0
10,0.027176,-47.498829,S0010,297.9135564,27.9442427,297.9135501,27.9442478,0.0299,0.0262,-0.0083,9.445,0.014,76.4,20.68,9.482,0.016,67.9,10.31,1,0,0000,AA,5,57871.75923152,2974127201351052626,9.369,0.023,9.346,0.021,9.32,0.047,8.561,,207655101,10.843,0.0205,9.975,0.0176,9.649,0.0189,297.9135564,27.9442427,64.3787256,0.54285,7.30302,8.264,0.084,0.335,0.051,0,10.843,9.975,9.649,9.369,9.346,9.508,9.466,9.416,9.355,-0.0089,0.048,-2.775,0.076,-4.927,0.073,0.0,0.0,1.87,2.94,0.6289999999999996,0,10,239,0.0
10,0.029604,175.687342,S0010,297.9135564,27.9442427,297.9135571,27.9442345,0.03,0.0298,-0.0042,9.332,0.016,67.1,14.3,9.24,0.018,60.0,9.608,1,0,0000,AA,5,58767.43610691,2974127201351052626,9.369,0.023,9.346,0.021,9.32,0.047,8.561,,207655101,10.843,0.0205,9.975,0.0176,9.649,0.0189,297.9135564,27.9442427,64.3787256,0.54285,7.30302,8.264,0.084,0.335,0.051,0,10.843,9.975,9.649,9.369,9.346,9.508,9.466,9.416,9.355,-0.0089,0.048,-2.775,0.076,-4.927,0.073,0.0,0.0,1.87,2.94,0.6289999999999996,0,10,239,0.0
10,0.029608,28.904296,S0010,297.9135564,27.9442427,297.9135609,27.9442499,0.0305,0.0285,-0.009,9.441,0.015,71.2,14.44,9.471,0.015,70.1,9.026,1,0,0000,AA,5,58039.67342784,2974127201351052626,9.369,0.023,9.346,0.021,9.32,0.047,8.561,,207655101,10.843,0.0205,9.975,0.0176,9.649,0.0189,297.9135564,27.9442427,64.3787256,0.54285,7.30302,8.264,0.084,0.335,0.051,0,10.843,9.975,9.649,9.369,9.346,9.508,9.466,9.416,9.355,-0.0089,0.048,-2.775,0.076,-4.927,0.073,0.0,0.0,1.87,2.94,0.6289999999999996,0,10,239,0.0
10,0.029609,144.549235,S0010,297.9135564,27.9442427,297.9135618,27.944236,0.0291,0.0269,-0.0087,9.375,0.015,73.8,13.09,9.382,0.015,74.4,11.98,1,0,0000,AA,5,57504.94180632,2974127201351052626,9.369,0.023,9.346,0.021,9.32,0.047,8.561,,207655101,10.843,0.0205,9.975,0.0176,9.649,0.0189,297.9135564,27.9442427,64.3787256,0.54285,7.30302,8.264,0.084,0.335,0.051,0,10.843,9.975,9.649,9.369,9.346,9.508,9.466,9.416,9.355,-0.0089,0.048,-2.775,0.076,-4.927,0.073,0.0,0.0,1.87,2.94,0.6289999999999996,0,10,239,0.0
10,0.03108,40.139236,S0010,297.9135564,27.9442427,297.9135627,27.9442493,0.03,0.0284,0.0038,9.442,0.017,65.3,10.53,9.468,0.016,67.1,6.29,1,0,0000,AA,5,57871.56274902,2974127201351052626,9.369,0.023,9.346,0.021,9.32,0.047,8.561,,207655101,10.843,0.0205,9.975,0.0176,9.649,0.0189,297.9135564,27.9442427,64.3787256,0.54285,7.30302,8.264,0.084,0.335,0.051,0,10.843,9.975,9.649,9.369,9.346,9.508,9.466,9.416,9.355,-0.0089,0.048,-2.775,0.076,-4.927,0.073,0.0,0.0,1.87,2.94,0.6289999999999996,0,10,239,0.0
10,0.031201,-81.373475,S0010,297.9135564,27.9442427,297.9135467,27.944244,0.0312,0.0264,-0.0098,9.466,0.015,73.7,30.41,9.539,0.015,73.7,16.57,1,0,0000,AA,0,58967.4027089,2974127201351052626,9.369,0.023,9.346,0.021,9.32,0.047,8.561,,207655101,10.843,0.0205,9.975,0.0176,9.649,0.0189,297.9135564,27.9442427,64.3787256,0.54285,7.30302,8.264,0.084,0.335,0.051,0,10.843,9.975,9.649,9.369,9.346,9.508,9.466,9.416,9.355,-0.0089,0.048,-2.775,0.076,-4.927,0.073,0.0,0.0,1.87,2.94,0.6289999999999996,0,10,239,0.0
10,0.033825,-70.08783,S0010,297.9135564,27.9442427,297.9135464,27.9442459,0.0282,0.0257,0.0017,9.418,0.015,72.8,6.987,9.346,0.014,76.4,3.921,1,0,0000,AA,10,56778.74718721,2974127201351052626,9.369,0.023,9.346,0.021,9.32,0.047,8.561,,207655101,10.843,0.0205,9.975,0.0176,9.649,0.0189,297.9135564,27.9442427,64.3787256,0.54285,7.30302,8.264,0.084,0.335,0.051,0,10.843,9.975,9.649,9.369,9.346,9.508,9.466,9.416,9.355,-0.0089,0.048,-2.775,0.076,-4.927,0.073,0.0,0.0,1.87,2.94,0.6289999999999996,0,10,239,0.0
10,0.034137,165.982217,S0010,297.9135564,27.9442427,297.913559,27.9442335,0.0325,0.0318,-0.0135,9.368,0.021,52.5,14.45,9.29,0.016,66.3,19.63,1,0,0000,AA,5,57678.99823385,2974127201351052626,9.369,0.023,9.346,0.021,9.32,0.047,8.561,,207655101,10.843,0.0205,9.975,0.0176,9.649,0.0189,297.9135564,27.9442427,64.3787256,0.54285,7.30302,8.264,0.084,0.335,0.051,0,10.843,9.975,9.649,9.369,9.346,9.508,9.466,9.416,9.355,-0.0089,0.048,-2.775,0.076,-4.927,0.073,0.0,0.0,1.87,2.94,0.6289999999999996,0,10,239,0.0
10,0.034259,-161.040044,S0010,297.9135564,27.9442427,297.9135529,27.9442337,0.0307,0.0284,-0.0054,9.371,0.016,67.4,8.482,9.353,0.015,72.1,5.688,1,0,0000,AA,5,58235.79052589,2974127201351052626,9.369,0.023,9.346,0.021,9.32,0.047,8.561,,207655101,10.843,0.0205,9.975,0.0176,9.649,0.0189,297.9135564,27.9442427,64.3787256,0.54285,7.30302,8.264,0.084,0.335,0.051,0,10.843,9.975,9.649,9.369,9.346,9.508,9.466,9.416,9.355,-0.0089,0.048,-2.775,0.076,-4.927,0.073,0.0,0.0,1.87,2.94,0.6289999999999996,0,10,239,0.0
10,0.035637,38.006656,S0010,297.9135564,27.9442427,297.9135633,27.9442505,0.0291,0.0241,-0.0058,9.317,0.014,76.6,21.7,9.274,0.014,79.5,7.078,1,0,0000,AA,5,57679.39120031,2974127201351052626,9.369,0.023,9.346,0.021,9.32,0.047,8.561,,207655101,10.843,0.0205,9.975,0.0176,9.649,0.0189,297.9135564,27.9442427,64.3787256,0.54285,7.30302,8.264,0.084,0.335,0.051,0,10.843,9.975,9.649,9.369,9.346,9.508,9.466,9.416,9.355,-0.0089,0.048,-2.775,0.076,-4.927,0.073,0.0,0.0,1.87,2.94,0.6289999999999996,0,10,239,0.0
10,0.03588,83.084706,S0010,297.9135564,27.9442427,297.9135676,27.9442439,0.03,0.0275,-0.0048,9.451,0.017,62.7,5.139,9.389,0.015,74.5,4.009,1,0,g000,AA,5,57140.44285367,2974127201351052626,9.369,0.023,9.346,0.021,9.32,0.047,8.561,,207655101,10.843,0.0205,9.975,0.0176,9.649,0.0189,297.9135564,27.9442427,64.3787256,0.54285,7.30302,8.264,0.084,0.335,0.051,0,10.843,9.975,9.649,9.369,9.346,9.508,9.466,9.416,9.355,-0.0089,0.048,-2.775,0.076,-4.927,0.073,0.0,0.0,1.87,2.94,0.6289999999999996,0,10,239,0.0
10,0.036029,29.623765,S0010,297.9135564,27.9442427,297.913562,27.9442514,0.0277,0.0241,-0.0048,9.387,0.015,71.6,10.85,9.411,0.014,77.6,13.71,1,0,0000,AA,5,56957.99198626,2974127201351052626,9.369,0.023,9.346,0.021,9.32,0.047,8.561,,207655101,10.843,0.0205,9.975,0.0176,9.649,0.0189,297.9135564,27.9442427,64.3787256,0.54285,7.30302,8.264,0.084,0.335,0.051,0,10.843,9.975,9.649,9.369,9.346,9.508,9.466,9.416,9.355,-0.0089,0.048,-2.775,0.076,-4.927,0.073,0.0,0.0,1.87,2.94,0.6289999999999996,0,10,239,0.0
10,0.040781,-175.975323,S0010,297.9135564,27.9442427,297.9135555,27.9442314,0.0286,0.024,-0.0099,9.353,0.015,74.4,20.0,9.316,0.013,81.0,8.832,1,0,0000,AA,5,57320.51497168,2974127201351052626,9.369,0.023,9.346,0.021,9.32,0.047,8.561,,207655101,10.843,0.0205,9.975,0.0176,9.649,0.0189,297.9135564,27.9442427,64.3787256,0.54285,7.30302,8.264,0.084,0.335,0.051,0,10.843,9.975,9.649,9.369,9.346,9.508,9.466,9.416,9.355,-0.0089,0.048,-2.775,0.076,-4.927,0.073,0.0,0.0,1.87,2.94,0.6289999999999996,0,10,239,0.0
10,0.042221,21.659341,S0010,297.9135564,27.9442427,297.9135613,27.9442536,0.0286,0.0302,0.0113,9.404,0.021,50.9,25.28,9.347,0.014,78.9,14.36,1,0,0000,AA,5,57319.66231558,2974127201351052626,9.369,0.023,9.346,0.021,9.32,0.047,8.561,,207655101,10.843,0.0205,9.975,0.0176,9.649,0.0189,297.9135564,27.9442427,64.3787256,0.54285,7.30302,8.264,0.084,0.335,0.051,0,10.843,9.975,9.649,9.369,9.346,9.508,9.466,9.416,9.355,-0.0089,0.048,-2.775,0.076,-4.927,0.073,0.0,0.0,1.87,2.94,0.6289999999999996,0,10,239,0.0
10,0.04246,-109.309247,S0010,297.9135564,27.9442427,297.9135438,27.9442388,0.0271,0.0238,-0.0056,9.391,0.015,74.2,13.78,9.346,0.013,84.5,4.746,1,0,0000,AA,10,56779.27373073,2974127201351052626,9.369,0.023,9.346,0.021,9.32,0.047,8.561,,207655101,10.843,0.0205,9.975,0.0176,9.649,0.0189,297.9135564,27.9442427,64.3787256,0.54285,7.30302,8.264,0.084,0.335,0.051,0,10.843,9.975,9.649,9.369,9.346,9.508,9.466,9.416,9.355,-0.0089,0.048,-2.775,0.076,-4.927,0.073,0.0,0.0,1.87,2.94,0.6289999999999996,0,10,239,0.0
10,0.043386,164.263466,S0010,297.9135564,27.9442427,297.9135601,27.9442311,0.0311,0.028,-0.0085,9.381,0.016,66.7,22.36,9.44,0.018,60.4,15.73,1,0,0000,AA,5,58038.95333135,2974127201351052626,9.369,0.023,9.346,0.021,9.32,0.047,8.561,,207655101,10.843,0.0205,9.975,0.0176,9.649,0.0189,297.9135564,27.9442427,64.3787256,0.54285,7.30302,8.264,0.084,0.335,0.051,0,10.843,9.975,9.649,9.369,9.346,9.508,9.466,9.416,9.355,-0.0089,0.048,-2.775,0.076,-4.927,0.073,0.0,0.0,1.87,2.94,0.6289999999999996,0,10,239,0.0
10,0.043708,-30.136133,S0010,297.9135564,27.9442427,297.9135495,27.9442532,0.0271,0.0263,-0.0131,9.451,0.015,72.9,23.84,9.375,0.014,76.7,34.81,1,0,0000,AA,5,58399.76129789,2974127201351052626,9.369,0.023,9.346,0.021,9.32,0.047,8.561,,207655101,10.843,0.0205,9.975,0.0176,9.649,0.0189,297.9135564,27.9442427,64.3787256,0.54285,7.30302,8.264,0.084,0.335,0.051,0,10.843,9.975,9.649,9.369,9.346,9.508,9.466,9.416,9.355,-0.0089,0.048,-2.775,0.076,-4.927,0.073,0.0,0.0,1.87,2.94,0.6289999999999996,0,10,239,0.0
10,0.04438,153.162887,S0010,297.9135564,27.9442427,297.9135627,27.9442317,0.0331,0.0295,-0.0097,9.449,0.019,58.3,25.12,9.493,0.017,65.3,22.02,1,0,g000,AA,5,57871.95571412,2974127201351052626,9.369,0.023,9.346,0.021,9.32,0.047,8.561,,207655101,10.843,0.0205,9.975,0.0176,9.649,0.0189,297.9135564,27.9442427,64.3787256,0.54285,7.30302,8.264,0.084,0.335,0.051,0,10.843,9.975,9.649,9.369,9.346,9.508,9.466,9.416,9.355,-0.0089,0.048,-2.775,0.076,-4.927,0.073,0.0,0.0,1.87,2.94,0.6289999999999996,0,10,239,0.0
10,0.045989,-98.553376,S0010,297.9135564,27.9442427,297.9135421,27.9442408,0.0312,0.0274,-0.0057,9.449,0.017,64.8,7.597,9.464,0.017,64.9,8.496,1,0,0000,AA,5,58039.41162111,2974127201351052626,9.369,0.023,9.346,0.021,9.32,0.047,8.561,,207655101,10.843,0.0205,9.975,0.0176,9.649,0.0189,297.9135564,27.9442427,64.3787256,0.54285,7.30302,8.264,0.084,0.335,0.051,0,10.843,9.975,9.649,9.369,9.346,9.508,9.466,9.416,9.355,-0.0089,0.048,-2.775,0.076,-4.927,0.073,0.0,0.0,1.87,2.94,0.6289999999999996,0,10,239,0.0
10,0.047123,-12.076332,S0010,297.9135564,27.9442427,297.9135533,27.9442555,0.0253,0.0238,-0.011,9.457,0.014,75.9,6.687,9.375,0.013,82.9,28.43,1,0,0000,AA,5,56778.94468854,2974127201351052626,9.369,0.023,9.346,0.021,9.32,0.047,8.561,,207655101,10.843,0.0205,9.975,0.0176,9.649,0.0189,297.9135564,27.9442427,64.3787256,0.54285,7.30302,8.264,0.084,0.335,0.051,0,10.843,9.975,9.649,9.369,9.346,9.508,9.466,9.416,9.355,-0.0089,0.048,-2.775,0.076,-4.927,0.073,0.0,0.0,1.87,2.94,0.6289999999999996,0,10,239,0.0
10,0.047558,177.700539,S0010,297.9135564,27.9442427,297.913557,27.9442295,0.0289,0.0294,0.0062,9.504,0.016,65.8,82.94,9.524,0.015,72.9,58.68,1,0,0000,AA,0,58039.34604208,2974127201351052626,9.369,0.023,9.346,0.021,9.32,0.047,8.561,,207655101,10.843,0.0205,9.975,0.0176,9.649,0.0189,297.9135564,27.9442427,64.3787256,0.54285,7.30302,8.264,0.084,0.335,0.051,0,10.843,9.975,9.649,9.369,9.346,9.508,9.466,9.416,9.355,-0.0089,0.048,-2.775,0.076,-4.927,0.073,0.0,0.0,1.87,2.94,0.6289999999999996,0,10,239,0.0
10,0.04765,145.43731,S0010,297.9135564,27.9442427,297.9135649,27.9442318,0.0344,0.0288,-0.009,9.441,0.018,58.9,13.79,9.504,0.017,63.6,9.418,1,0,g000,AA,5,58967.59893657,2974127201351052626,9.369,0.023,9.346,0.021,9.32,0.047,8.561,,207655101,10.843,0.0205,9.975,0.0176,9.649,0.0189,297.9135564,27.9442427,64.3787256,0.54285,7.30302,8.264,0.084,0.335,0.051,0,10.843,9.975,9.649,9.369,9.346,9.508,9.466,9.416,9.355,-0.0089,0.048,-2.775,0.076,-4.927,0.073,0.0,0.0,1.87,2.94,0.6289999999999996,0,10,239,0.0
