Seq,w1mpro,w2mpro,mjd
393,10.46,8.592,57698.03571
393,10.149,8.344,57527.63751
393,10.166,8.367,57527.76854
393,10.451,8.599,57699.08383
393,10.455,8.636,57699.21486
393,10.163,8.331,57530.25825
393,10.147,8.368,57530.38928
393,10.183,8.318,57533.27221
393,10.141,8.315,57533.40325
393,10.476,8.611,57699.4768
393,10.471,8.619,57699.60783
393,10.484,8.61,57704.32418
393,10.485,8.603,57704.32405
393,10.087,8.308,57538.38266
393,10.151,8.302,57533.53428
393,10.138,8.327,57538.25163
393,10.513,8.624,57704.97921
393,10.5,8.612,57705.89617
393,10.508,8.643,57706.5512
393,10.513,8.627,57704.84818
393,10.495,8.608,57705.24114
393,11.047,9.107,57349.01888
393,11.066,9.132,57168.68742
393,10.183,8.343,57528.55473
393,10.177,8.342,57527.50635
393,10.456,8.605,57698.82177
393,10.48,8.581,57698.9528
393,10.172,8.34,57529.86516
393,10.146,8.348,57529.99619
393,10.123,8.299,57532.87912
393,10.138,8.345,57533.01015
393,10.471,8.598,57703.66915
393,10.472,8.616,57701.966
393,10.492,8.614,57703.93109
393,10.493,8.624,57704.19315
393,10.118,8.327,57534.32046
393,10.107,8.258,57535.63089
393,10.12,8.326,57538.64485
393,10.124,8.343,57534.18943
393,10.487,8.62,57705.50321
393,10.492,8.623,57705.76514
393,10.471,8.668,57698.4288
393,10.449,8.609,57698.55971
393,10.153,8.337,57529.6031
393,10.161,8.335,57529.73413
393,10.15,8.323,57532.355
393,10.14,8.353,57532.61706
393,10.484,8.64,57703.40709
393,10.504,8.626,57703.53812
393,10.542,8.623,57703.27606
393,10.489,8.619,57703.80006
393,10.15,8.318,57538.90691
393,10.125,8.326,57539.03794
393,10.138,8.31,57537.98957
393,10.111,8.321,57538.38279
393,10.572,8.63,57704.71715
393,10.495,8.632,57705.37217
393,10.528,8.646,57708.51628
393,10.546,8.633,57708.64731
393,10.203,8.332,57529.21001
393,11.247,9.265,57921.41147
393,10.095,8.342,57531.96178
393,10.504,8.671,57702.88309
393,10.481,8.592,57703.14503
393,10.505,8.645,57702.62103
393,10.485,8.605,57703.014
393,10.116,8.278,57537.85854
393,10.135,8.314,57538.77588
393,10.101,8.307,57536.02398
393,10.124,8.325,57537.72751
393,10.514,8.637,57708.90938
393,10.502,8.625,57704.58612
393,10.487,8.637,57707.99229
393,10.503,8.622,57708.38538
393,11.277,9.266,57899.28244
393,11.29,9.287,57899.41334
393,11.272,9.288,57897.84199
393,11.26,9.271,57897.97289
393,11.238,9.27,57902.29411
393,11.234,9.29,57902.55591
393,10.695,8.808,58061.44886
393,10.173,8.326,57531.56869
393,10.479,8.6,57701.83497
393,10.481,8.609,57702.75206
393,10.499,8.617,57702.22794
393,10.484,8.609,57702.35897
393,10.149,8.303,57534.84471
393,10.12,8.381,57537.59648
393,10.12,8.321,57535.76192
393,10.1,8.308,57535.89295
393,10.483,8.632,57706.81326
393,10.516,8.629,57708.51641
393,10.521,8.649,57707.73035
393,10.511,8.644,57707.86125
393,11.257,9.294,57898.75857
393,11.269,9.287,57899.0205
393,11.278,9.288,57897.58018
393,11.243,9.274,57897.71109
393,11.228,9.266,57900.98469
393,11.266,9.272,57901.50843
393,11.276,9.298,57901.77024
393,10.165,8.329,57531.1756
393,10.48,8.612,57700.52492
393,10.466,8.574,57700.65582
393,10.519,8.623,57701.96588
393,10.482,8.61,57702.09691
393,10.144,8.329,57534.58265
393,10.126,8.269,57534.71368
393,10.111,8.323,57535.2378
393,10.141,8.32,57535.36883
393,10.521,8.621,57706.42017
393,10.509,8.653,57706.4203
393,10.515,8.647,57707.33726
393,10.515,8.627,57707.46829
393,11.28,9.278,57895.35406
393,11.315,9.291,57895.8778
393,11.257,9.256,57897.31825
393,11.288,9.295,57897.44915
393,11.27,9.269,57900.32992
393,11.191,9.271,57900.46082
393,11.297,9.313,57903.21069
393,10.16,8.312,57530.7825
393,10.147,8.334,57530.91353
393,10.493,8.669,57700.26285
393,10.475,8.57,57700.39389
393,10.485,8.613,57701.57291
393,10.483,8.635,57701.70394
393,10.505,8.62,57703.66902
393,10.57,8.613,57704.06212
393,10.154,8.323,57534.0584
393,10.132,8.322,57534.97574
393,10.523,8.629,57706.15823
393,10.535,8.61,57706.28926
393,10.507,8.647,57707.07532
393,10.506,8.639,57707.20623
393,11.272,9.281,57894.96123
393,11.272,9.308,57895.22316
393,11.26,9.267,57896.92541
393,11.288,9.277,57897.05632
393,11.262,9.294,57899.80618
393,11.248,9.292,57899.93708
393,10.47,8.615,57698.16674
393,10.173,8.333,57530.38941
393,10.122,8.309,57530.65147
393,10.474,8.618,57699.73886
393,10.474,8.634,57699.86989
393,10.465,8.609,57700.0008
393,10.501,8.611,57701.44188
393,10.479,8.591,57701.31085
393,10.493,8.63,57702.49
393,10.136,8.325,57533.79634
393,10.159,8.379,57533.92737
393,10.498,8.637,57705.63424
393,10.51,8.637,57706.0272
393,10.514,8.615,57706.68223
393,10.553,8.649,57706.94429
393,10.507,8.633,57707.59932
393,10.501,8.64,57708.25435
393,11.299,9.266,57894.69942
393,11.268,9.274,57894.83032
393,11.283,9.282,57896.66348
393,10.143,8.308,57535.49986
393,11.291,9.283,57891.68762
393,11.274,9.292,57894.56839
393,11.288,9.297,57896.27064
393,11.295,9.318,57896.40167
393,11.263,9.293,57898.62767
393,11.274,9.297,57898.8896
393,11.31,9.295,57901.63934
393,11.26,9.248,57901.90127
393,10.656,8.793,58064.72196
393,10.677,8.805,58064.72209
393,10.65,8.778,58065.2457
393,10.741,8.777,58063.6746
393,10.697,8.796,58068.51892
393,10.694,8.756,58065.63854
393,10.669,8.784,58068.38802
393,10.663,8.779,58068.64983
393,10.241,8.384,58259.30806
393,10.252,8.42,58259.43884
393,11.031,9.068,58422.31221
393,11.052,9.063,58422.44311
393,10.516,8.64,57708.77834
393,10.502,8.588,57704.45508
393,10.136,8.307,57532.74809
393,10.119,8.324,57533.66531
393,11.284,9.28,57921.6734
393,11.246,9.269,57891.81853
393,11.271,9.288,57895.7469
393,11.291,9.324,57896.00883
393,11.272,9.275,57898.36573
393,11.326,9.287,57898.49676
393,11.37,9.287,57901.2465
393,11.218,9.265,57901.37753
393,10.724,8.789,58064.06744
393,10.691,8.823,58064.46015
393,10.683,8.79,58064.59106
393,10.688,8.799,58064.98389
393,10.665,8.752,58067.07873
393,10.675,8.777,58067.73388
393,10.667,8.815,58068.12609
393,10.652,8.775,58068.25699
393,11.916,9.876,58069.04266
393,11.265,9.253,57900.06799
393,11.268,9.293,57895.616
393,11.257,9.296,57897.97302
393,11.239,9.301,57898.23483
393,11.292,9.285,57900.59185
393,11.26,9.263,57900.85366
393,10.707,8.77,58063.5437
393,10.707,8.796,58063.80551
393,10.695,8.771,58063.93641
393,10.702,8.777,58064.32925
393,10.655,8.788,58066.42409
393,10.669,8.758,58066.94783
393,10.666,8.775,58067.86479
393,10.668,8.77,58067.99569
393,11.258,9.28,57899.54424
393,10.26,8.43,58258.78445
393,11.057,9.105,58422.05053
393,11.04,9.082,58422.70543
393,10.253,8.404,58262.97196
393,10.243,8.417,58263.62635
393,10.244,8.419,58261.79408
393,10.675,8.809,58063.4128
393,10.676,8.799,58063.01996
393,10.672,8.766,58063.28177
393,10.674,8.778,58065.50763
393,10.663,8.798,58066.29318
393,10.657,8.783,58067.47144
393,10.694,8.744,58067.60247
393,10.695,8.774,58067.60234
393,11.047,9.089,58423.88317
393,11.021,9.097,58424.27589
393,10.247,8.436,58261.79421
393,10.2,8.409,58259.96233
393,10.248,8.444,58261.53291
393,10.256,8.44,58261.66382
393,10.233,8.402,58265.85132
393,10.22,8.408,58266.63649
393,10.242,8.395,58266.37481
393,10.262,8.417,58266.76739
393,11.07,9.097,58428.20209
393,11.101,9.139,58428.72558
393,11.069,9.119,58424.66847
393,11.302,9.57,57900.72276
393,10.685,8.803,58062.75815
393,10.685,8.793,58062.88906
393,10.684,8.789,58064.85299
393,10.655,8.765,58065.3766
393,10.665,8.787,58067.20963
393,10.669,8.787,58067.34054
393,10.682,8.77,58069.69718
393,10.658,8.776,58066.03125
393,11.046,9.024,58422.1813
393,11.024,9.028,58422.96711
393,11.034,9.082,58422.18143
393,11.101,9.108,58424.53756
393,10.241,8.412,58261.27111
393,10.251,8.411,58261.40201
393,10.246,8.433,58264.01906
393,10.255,8.381,58264.28074
393,10.215,8.417,58265.9821
393,10.241,8.455,58266.24391
393,11.068,9.123,58427.67861
393,11.085,9.103,58428.07119
393,11.269,9.313,57901.3774
393,10.689,8.79,58062.36532
393,10.681,8.79,58062.49622
393,10.694,8.801,58062.62712
393,10.696,8.826,58062.62725
393,10.677,8.785,58066.68589
393,10.654,8.781,58066.8168
393,10.652,8.77,58069.43537
393,10.642,8.774,58069.56628
393,11.076,9.121,58429.64165
393,11.061,9.129,58429.90333
393,11.059,9.085,58423.49059
393,11.026,9.093,58424.01408
393,10.25,8.409,58260.87852
393,10.236,8.431,58261.00943
393,10.269,8.512,58263.75725
393,10.243,8.429,58263.88816
393,10.268,8.416,58265.58952
393,10.269,8.437,58265.72042
393,11.055,9.08,58427.54771
393,11.075,9.094,58427.67848
393,11.261,9.268,57902.81785
393,11.269,9.269,57902.94875
393,10.698,8.81,58061.97248
393,10.707,8.786,58062.23441
393,10.689,8.786,58061.84157
393,10.71,8.817,58061.97261
393,10.686,8.778,58066.16228
393,10.671,8.776,58066.55499
393,10.663,8.756,58069.17357
393,10.667,8.766,58069.30447
393,11.112,9.134,58429.77255
393,11.06,9.138,58430.03423
393,11.02,9.071,58423.22879
393,11.06,9.088,58423.35969
393,10.252,8.414,58260.61672
393,10.247,8.434,58260.74762
393,10.247,8.409,58263.23377
393,10.243,8.395,58263.36467
393,10.286,8.406,58265.06603
393,10.24,8.42,58265.32771
393,11.067,9.133,58427.02422
393,11.279,9.284,57896.79451
393,11.354,9.263,57899.67515
393,11.246,9.249,57899.67528
393,11.278,9.289,57902.03217
393,11.265,9.292,57902.68694
393,10.66,8.782,58065.37673
393,10.649,8.817,58064.19835
393,10.712,8.799,58061.57977
393,10.699,8.805,58061.71067
393,10.682,8.785,58065.76944
393,10.678,8.798,58065.90035
393,10.673,8.764,58068.78073
393,10.683,8.763,58068.91163
393,10.214,8.42,58258.65367
393,10.188,8.405,58258.78458
393,11.079,9.098,58422.8362
393,11.045,9.114,58423.09801
393,10.272,8.42,58260.22413
393,10.243,8.409,58260.35504
393,10.246,8.402,58262.84118
393,10.235,8.407,58262.97209
393,10.235,8.423,58259.83155
393,10.209,8.404,58259.96245
393,10.244,8.399,58262.57938
393,10.242,8.402,58262.71028
393,10.207,8.433,58264.54255
393,10.242,8.431,58264.67345
393,11.057,9.11,58425.97725
393,11.048,9.101,58426.36983
393,11.087,9.126,58425.58454
393,11.059,9.103,58425.84634
393,11.074,9.107,58428.59468
393,11.068,9.141,58428.85636
393,10.269,8.463,58786.1866
393,10.283,8.456,58786.31738
393,11.237,9.253,58623.62934
393,11.253,9.305,58623.76012
393,11.225,9.233,58625.59175
393,11.235,9.248,58625.72252
393,11.212,9.229,58628.73164
393,11.216,9.253,58628.86241
393,10.938,9.226,58069.04254
393,10.255,8.414,58258.91535
393,10.247,8.424,58259.04626
393,11.013,9.067,58423.6215
393,11.038,9.092,58423.7524
393,10.24,8.411,58259.56974
393,10.228,8.416,58259.70065
393,10.292,8.43,58262.05589
393,10.201,8.432,58262.3177
393,10.368,8.517,58267.02907
393,10.239,8.427,58264.41164
393,11.084,9.109,58424.79937
393,11.11,9.096,58425.45376
393,11.041,9.098,58425.06105
393,11.043,9.118,58425.32286
393,11.077,9.079,58426.23893
393,11.075,9.116,58428.33287
393,11.059,9.113,58423.75227
393,10.953,9.136,58424.40666
393,10.263,8.451,58786.44828
393,10.251,8.412,58261.92499
393,10.245,8.41,58267.0292
393,10.183,8.391,58265.8512
393,10.256,8.43,58266.8983
393,10.25,8.416,58267.29088
393,11.11,9.127,58429.24907
393,11.054,9.105,58424.93015
393,11.035,9.113,58425.45363
393,11.056,9.09,58425.71544
393,10.911,9.099,58429.90346
393,10.997,9.108,58659.60736
393,11.256,9.258,58622.84443
393,11.271,9.28,58622.97521
393,11.23,9.264,58627.16169
393,11.271,9.239,58627.29247
393,11.226,9.303,58627.68505
393,11.237,9.256,58627.81583
393,11.184,9.208,58634.35768
393,11.258,9.241,58630.56365
393,11.164,9.186,58633.83432
393,11.026,9.109,58425.19195
393,11.236,9.265,58625.33007
393,,9.272,58624.80684
393,11.239,9.252,58624.93761
393,11.242,9.244,58625.06839
393,11.212,9.253,58627.03091
393,11.225,9.23,58627.42337
393,11.184,9.231,58633.57277
393,11.204,9.213,58633.70354
393,11.183,9.201,58633.04941
393,11.16,9.208,58633.44186
393,10.255,8.473,58790.504
393,10.272,8.487,58790.76567
393,10.272,8.466,58789.19573
393,10.27,8.439,58789.3265
393,10.259,8.452,58793.64338
393,10.251,8.43,58793.90506
393,10.259,8.448,58792.72808
393,10.228,8.44,58792.85886
393,10.23,8.408,58794.68997
393,11.076,9.126,58428.98726
393,11.075,9.13,58429.11816
393,10.259,8.45,58797.17574
393,10.194,8.421,58796.91419
393,11.229,9.259,58624.67593
393,11.217,9.295,58624.80671
393,11.217,9.237,58626.76924
393,11.188,9.245,58626.90001
393,11.171,9.282,58632.00282
393,11.169,9.234,58633.31109
393,11.207,9.213,58632.65695
393,11.211,9.254,58632.78773
393,10.278,8.482,58789.58818
393,10.27,8.441,58789.84986
393,10.296,8.446,58789.06482
393,10.259,8.443,58789.1956
393,10.262,8.453,58792.07394
393,10.219,8.439,58792.5973
393,10.272,8.446,58792.4664
393,10.265,8.43,58792.59718
393,11.091,9.137,58427.94029
393,11.084,9.106,58428.46377
393,10.261,8.423,58796.78328
393,10.237,8.449,58797.04496
393,11.237,9.256,58624.28348
393,11.253,9.251,58624.41425
393,11.214,9.246,58626.50756
393,11.207,9.264,58626.63833
393,11.213,9.226,58630.3021
393,11.177,9.23,58630.43287
393,11.245,9.235,58632.2645
393,11.207,9.252,58632.39528
393,10.349,8.481,58788.54146
393,10.279,8.459,58788.67237
393,10.28,8.443,58788.80314
393,10.277,8.462,58788.93405
393,10.287,8.468,58791.68149
393,10.276,8.439,58791.81227
393,10.248,8.45,58792.20472
393,10.284,8.435,58792.33562
393,11.054,9.11,58427.4168
393,11.047,9.105,58427.2859
393,11.076,9.126,58427.80938
393,10.255,8.423,58796.39083
393,10.214,8.422,58796.5216
393,11.209,9.259,58624.15257
393,11.205,9.262,58624.1527
393,11.251,9.288,58626.24588
393,11.218,9.244,58626.37666
393,11.214,9.214,58629.38577
393,11.237,9.222,58630.04042
393,11.185,9.24,58631.74114
393,11.25,9.242,58631.87192
393,10.264,8.441,58788.27991
393,10.302,8.47,58788.41069
393,10.297,8.463,58787.49487
393,10.266,8.429,58788.27978
393,10.256,8.428,58790.37309
393,10.253,8.44,58790.76555
393,10.258,8.449,58791.68136
393,10.235,8.43,58264.80422
393,10.254,8.428,58264.93513
393,11.081,9.122,58426.50073
393,11.065,9.106,58426.89332
393,11.031,9.103,58426.63151
393,11.079,9.089,58426.76241
393,11.083,9.119,58429.37984
393,11.073,9.114,58429.51075
393,10.245,8.448,58796.65251
393,10.236,8.431,58797.30664
393,11.245,9.249,58623.89102
393,11.233,9.262,58624.0218
393,11.207,9.25,58625.85343
393,11.216,9.243,58625.9842
393,11.188,9.241,58628.99332
393,11.178,9.243,58629.25487
393,11.246,9.231,58630.82533
393,11.197,9.224,58631.61037
393,10.275,8.461,58788.01823
393,10.28,8.453,58788.14901
393,11.164,9.207,58634.2269
393,11.209,9.249,58630.69455
393,10.338,8.464,58787.62565
393,10.298,8.512,58787.75655
393,10.283,8.466,58786.57906
393,10.288,8.464,58786.84074
393,10.117,8.473,58787.88733
393,10.269,8.463,58790.24232
393,10.249,8.44,58795.08256
393,10.225,8.417,58795.34424
393,10.27,8.43,58794.95165
393,10.258,8.437,58795.21333
393,10.3,8.439,58786.0557
393,11.23,9.268,58623.23689
393,11.211,9.257,58623.36766
393,11.232,9.246,58627.9466
393,11.208,9.236,58630.30197
393,11.207,9.248,58628.0775
393,11.208,9.212,58628.33918
393,11.171,9.194,58630.95623
393,11.219,9.244,58631.21778
393,10.265,8.423,58786.70996
393,10.302,8.463,58787.3641
393,10.262,8.438,58791.28891
393,10.246,8.447,58791.41981
393,10.27,8.501,58790.63477
393,10.265,8.421,58791.02723
393,10.251,8.412,58794.42842
393,10.251,8.422,58794.5592
393,10.238,8.438,58794.29752
393,10.248,8.439,58794.82088
393,11.187,9.257,58631.34869
393,11.189,9.198,58632.91863
393,11.213,9.23,58633.96522
393,10.254,8.44,58790.89645
393,10.25,8.422,58791.15813
393,10.28,8.456,58789.45728
393,10.284,8.396,58789.71896
393,10.276,8.407,58794.03584
393,10.273,8.446,58794.16674
393,10.244,8.444,58792.98976
393,10.259,8.441,58793.12053
393,11.26,9.234,58628.60074
393,10.23,8.421,58796.25992
393,10.254,8.431,58793.3817
393,10.256,8.43,58793.77416
393,10.252,8.433,58796.26005
393,9.944,8.462,58793.77429
393,10.272,8.457,58791.94304
393,10.246,8.439,58795.86747
393,10.254,8.445,58796.12915
393,10.247,8.421,58786.97152
393,10.276,8.464,58787.23319
393,10.274,8.446,58789.98064
393,10.257,8.444,58790.11141
393,10.281,8.453,58795.99837
393,10.297,8.453,58791.55059
393,10.232,8.413,58795.60579
393,10.247,8.455,58795.73669
395,10.54,9.818,56977.09995
395,10.562,9.807,56976.44251
395,10.567,9.806,56974.73325
395,10.566,9.789,56975.25915
395,10.572,9.791,56979.20358
395,10.558,9.774,56978.67767
395,10.557,9.765,56979.86103
395,10.569,9.784,56980.7813
395,10.582,9.781,56981.04425
395,10.573,9.776,56981.96453
395,10.776,10.06,56802.85681
395,10.638,9.87,56800.75115
395,10.644,9.857,56803.77797
395,10.617,9.876,56802.85668
395,10.589,9.856,56793.05206
395,10.685,9.866,56791.8677
395,10.675,9.884,56793.84181
395,10.648,9.856,56791.86757
395,10.639,9.885,56796.73722
395,10.661,9.883,56797.79005
395,10.566,9.796,56976.70546
395,10.526,9.775,56976.04801
395,10.565,9.756,56975.12761
395,10.554,9.776,56975.52211
395,10.581,9.792,56980.91284
395,10.572,9.795,56981.04438
395,10.573,9.766,56980.12398
395,10.578,9.764,56979.07217
395,10.562,9.791,56981.83312
395,10.568,9.772,56980.51834
395,10.662,9.866,56799.30346
395,10.648,9.885,56799.82987
395,10.626,9.902,56804.17272
395,10.647,9.915,56803.64643
395,10.649,9.904,56792.92052
395,10.629,9.872,56793.18373
395,10.64,9.887,56792.39412
395,10.638,9.867,56793.5786
395,10.659,9.912,56796.34234
395,10.661,9.848,56796.0133
395,10.598,9.787,56977.23149
395,10.542,9.764,56975.78506
395,10.552,9.792,56976.96841
395,10.563,9.741,56976.17955
395,10.588,9.803,56978.28331
395,10.557,9.76,56981.7017
395,10.578,9.779,56979.46653
395,10.563,9.781,56979.59807
395,10.543,9.791,56981.96466
395,10.582,9.782,56981.70158
395,10.657,9.856,56799.69833
395,10.646,9.879,56801.54078
395,10.654,9.87,56800.35628
395,10.657,9.911,56802.3304
395,10.656,9.861,56792.78886
395,10.672,9.888,56791.20962
395,10.661,9.838,56793.77598
395,10.622,9.882,56791.60437
395,10.673,9.886,56796.14497
395,10.642,9.91,56797.00043
395,10.544,9.785,56975.39069
395,10.549,9.792,56974.20734
395,10.552,9.781,56975.12774
395,10.561,9.832,56975.65365
395,10.589,9.793,56980.38693
395,10.564,9.772,56981.57016
395,10.549,9.795,56978.41472
395,10.585,9.777,56979.72949
395,10.574,9.813,56979.99244
395,10.564,9.805,56978.15177
395,10.65,9.862,56800.88269
395,10.625,9.866,56801.27757
395,10.642,9.869,56800.22474
395,10.658,9.883,56801.93552
395,10.658,9.827,56793.64444
395,10.675,9.882,56792.65732
395,10.621,9.854,56794.03919
395,10.667,9.892,56793.90765
395,10.588,9.904,56796.60555
395,10.644,9.885,56795.88176
395,10.569,9.78,56974.60171
395,10.574,9.752,56974.86466
395,10.554,9.796,56976.837
395,10.603,9.788,56977.88881
395,10.581,9.821,56978.54626
395,10.555,9.783,56977.36291
395,10.608,9.8,56978.02035
395,10.557,9.774,56981.43874
395,10.557,9.792,56982.09607
395,10.638,9.895,56800.61949
395,10.618,9.894,56802.46194
395,10.659,9.899,56801.80398
395,10.629,9.891,56800.09307
395,10.635,9.873,56790.68308
395,10.592,9.868,56790.28833
395,10.648,9.861,56790.94641
395,10.652,9.91,56793.97335
395,10.65,9.848,56794.5656
395,10.647,9.877,56797.26363
395,10.643,9.889,56794.36823
395,10.581,9.789,56974.9962
395,10.572,9.783,56977.23137
395,10.667,9.867,56804.8308
395,10.58,9.797,56977.7574
395,10.565,9.785,56979.33512
395,10.594,9.796,56978.02023
395,10.569,9.786,56977.49445
395,10.584,9.771,56980.64988
395,10.647,9.861,56799.96153
395,10.639,9.863,56799.04025
395,10.643,9.88,56802.72514
395,10.618,9.882,56803.25156
395,10.644,9.934,56803.38322
395,10.652,9.874,56791.34116
395,10.633,9.855,56793.3154
395,10.635,9.874,56790.81474
395,10.628,9.886,56790.55154
395,10.695,9.863,56797.92159
395,10.658,9.943,56798.31646
395,10.616,9.832,56794.30239
395,10.585,9.774,56976.57405
395,10.588,9.769,56974.20721
395,10.649,9.857,56804.69913
395,10.658,9.884,56804.56759
395,10.589,9.784,56978.80921
395,10.585,9.778,56978.94063
395,10.573,9.78,56981.17579
395,10.57,9.782,56981.30733
395,10.667,9.89,56799.17192
395,10.628,9.872,56803.90951
395,10.655,9.875,56804.17285
395,10.635,9.888,56801.01436
395,10.646,9.857,56804.04118
395,10.666,9.889,56804.30439
395,10.635,9.888,56791.73603
395,10.645,9.854,56792.26245
395,10.665,9.896,56793.71014
395,10.715,9.909,56791.47283
395,10.628,9.902,56798.18479
395,10.639,9.959,56798.25063
395,10.559,9.745,56974.33875
395,10.566,9.811,56976.31109
395,10.556,9.781,56974.0758
395,10.594,9.802,56975.9166
395,10.561,9.786,56981.3072
395,10.563,9.774,56978.28318
395,10.559,9.774,56977.62586
395,10.611,9.78,56980.25539
395,10.621,9.854,56803.90964
395,10.637,9.91,56799.56666
395,10.674,9.9,56802.98835
395,10.656,9.871,56801.67231
395,10.647,9.876,56802.5936
395,10.662,9.892,56803.12002
395,10.631,9.868,56791.99924
395,10.64,9.849,56792.13091
395,10.813,9.92,56793.31527
395,10.646,9.864,56790.94628
395,10.598,9.861,56796.2108
395,10.626,9.873,56796.27651
395,10.642,9.887,56794.89464
395,10.66,9.884,56798.6455
395,10.649,9.858,56796.93459
395,10.643,9.885,56797.98742
395,10.687,9.908,56796.86876
395,10.633,9.886,56796.21068
395,10.555,9.78,57165.0127
395,10.608,9.777,57164.48769
395,10.525,9.801,57161.60018
395,10.561,9.79,57160.81272
395,10.547,9.768,57162.91265
395,10.579,9.806,57162.78149
395,10.57,9.761,57160.55028
395,10.568,9.768,57162.38776
395,10.62,9.771,57339.70675
395,10.574,9.789,57340.23138
395,10.561,9.791,57336.55882
395,10.621,9.714,57335.77186
395,10.627,9.787,57338.00156
395,10.545,9.853,57336.9523
395,10.669,9.893,56795.15785
395,10.7,9.866,56794.82893
395,10.651,9.879,56798.90871
395,10.687,9.864,56795.35535
395,10.619,9.881,56795.94747
395,10.638,9.828,56794.82881
395,10.562,9.785,57165.27515
395,10.56,9.775,57165.53759
395,10.553,9.798,57158.71292
395,10.536,9.79,57159.23793
395,10.611,9.784,57159.63166
395,10.574,9.799,57162.51892
395,10.655,9.81,57164.3564
395,10.62,9.774,57161.60031
395,10.577,9.578,57339.57559
395,10.602,9.775,57340.36254
395,10.62,9.771,57339.83778
395,10.587,9.717,57337.21461
395,10.591,9.785,57338.13272
395,10.615,9.757,57339.18199
395,10.626,9.886,56795.02631
395,10.647,9.867,56794.7631
395,10.646,9.882,56797.72421
395,10.668,9.92,56797.85588
395,10.679,9.892,56796.53984
395,10.627,9.916,56797.13197
395,10.575,9.79,57164.61897
395,10.556,9.786,57165.40643
395,10.542,9.792,57158.31919
395,10.618,9.803,57158.8442
395,10.549,9.78,57163.70023
395,10.548,9.786,57160.02539
395,10.503,9.755,57162.78136
395,10.58,9.784,57159.76295
395,10.602,9.779,57345.8712
395,10.626,9.785,57340.62486
395,10.58,9.807,57339.57547
395,10.593,9.773,57339.96894
395,10.615,9.725,57338.78851
395,10.568,9.757,57338.26388
395,10.659,9.832,56798.51383
395,10.61,9.857,56794.69727
395,10.638,9.903,56797.59267
395,10.633,9.905,56797.65838
395,10.652,9.855,56794.17085
395,10.64,9.862,56795.7501
395,10.666,9.909,56794.76297
395,10.546,9.756,57164.88142
395,10.574,9.763,57165.80016
395,10.567,9.788,57159.36922
395,10.587,9.777,57159.36909
395,10.573,9.793,57161.86275
395,10.56,9.775,57160.68156
395,10.577,9.792,57161.33774
395,10.577,9.777,57161.99391
395,10.58,9.811,57345.74004
395,10.599,9.763,57346.00236
395,10.616,9.766,57341.41181
395,10.616,9.736,57341.01834
395,10.583,9.773,57338.91967
395,10.674,9.866,56794.63143
395,10.647,9.875,56797.32947
395,10.636,9.887,56797.39517
395,10.668,9.897,56795.61856
395,10.688,9.958,56795.68426
395,10.64,9.886,56794.23656
395,10.588,9.797,57164.75013
395,10.555,9.787,57158.58163
395,10.574,9.809,57158.97536
395,10.574,9.779,57163.83152
395,10.561,9.8,57163.04394
395,10.572,9.794,57163.96268
395,10.558,9.785,57162.25648
395,10.601,9.787,57333.93552
395,10.606,9.772,57334.19784
395,10.578,9.808,57341.28065
395,10.734,9.742,57339.96907
395,10.592,9.797,57336.16535
395,10.55,9.8,57334.85363
395,10.583,9.821,57338.65736
395,10.629,9.87,56796.80292
395,10.654,9.9,56796.80305
395,10.626,9.867,56795.48689
395,10.686,9.903,56795.55272
395,10.569,9.792,57158.31906
395,10.596,9.792,57158.84408
395,10.555,9.791,57163.56895
395,10.56,9.776,57162.38764
395,10.578,9.792,57159.89411
395,10.572,9.787,57160.28783
395,10.596,9.749,57333.54205
395,10.569,9.721,57333.80436
395,10.572,9.778,57339.70662
395,10.605,9.8,57341.14949
395,10.639,9.699,57336.2965
395,10.584,9.787,57338.5262
395,10.594,9.782,57335.9029
395,10.627,9.779,57337.73925
395,10.597,9.81,57525.6718
395,10.552,9.82,57525.80283
395,10.654,9.852,56795.28952
395,10.647,9.872,56798.77704
395,10.659,9.891,56797.1978
395,10.657,9.888,56794.96047
395,10.577,9.796,57166.32505
395,10.616,9.798,57165.66887
395,10.575,9.787,57164.22525
395,10.575,9.803,57161.07529
395,10.579,9.796,57161.73146
395,10.567,9.792,57161.99403
395,10.599,9.789,57333.6732
395,10.562,9.744,57334.06668
395,10.57,9.747,57340.88718
395,10.573,9.765,57339.44431
395,10.588,9.718,57336.03419
395,10.592,9.785,57336.42766
395,10.587,9.753,57335.77174
395,10.611,9.759,57334.98479
395,10.612,9.788,57337.87041
395,10.594,9.795,57525.01665
395,10.625,9.859,56795.22368
395,10.632,9.888,56796.67138
395,10.649,9.882,56796.53972
395,10.637,9.875,56797.06626
395,10.673,9.893,56795.81593
395,10.562,9.789,57165.93132
395,10.597,9.788,57166.19389
395,10.565,9.801,57160.41899
395,10.556,9.717,57162.65021
395,10.567,9.788,57163.30638
395,10.557,9.8,57160.94401
395,10.532,9.744,57333.41089
395,10.579,9.777,57334.329
395,10.54,9.768,57339.83791
395,10.602,9.785,57340.75602
395,10.576,9.688,57337.34577
395,10.637,9.791,57336.82114
395,10.608,9.776,57339.31315
395,10.553,9.801,57335.90302
395,10.606,9.745,57338.39504
395,10.625,9.777,57339.05083
395,10.577,9.735,57337.08345
395,10.607,9.79,57524.75446
395,10.564,9.783,57528.94782
395,10.582,9.781,57526.98224
395,10.603,9.769,57527.2443
